Lat,Long,PresAbs,Type
-10.741354,24.983493,0,Global
-13.316882,31.496525,0,Global
-7.256906,28.31672,0,Global
-13.38291,28.229602,0,Global
-13.097655,26.607738,0,Global
-12.707146,28.641979,0,Global
-13.23424,30.143871,0,Global
-11.510879,27.932028,0,Global
-14.433926,28.303455,0,Global
-8.722285,26.768062,0,Global
-14.499051,24.501035,0,Global
-13.517369,30.558337,0,Global
-7.788801,27.37892,0,Global
-12.444611,29.370902,0,Global
-14.821197,29.137833,0,Global
-8.158648,24.70893,0,Global
-7.097062,30.698893,0,Global
-9.120148,29.825841,0,Global
-6.44726,28.119406,0,Global
-11.319202,31.680916,0,Global
-11.655153,26.892662,0,Global
-14.17114,28.461406,0,Global
-12.790651,25.822999,0,Global
-9.817277,31.105074,0,Global
-13.195264,25.771073,0,Global
-14.229934,32.116302,0,Global
-11.427081,24.034569,0,Global
-9.182986,25.575855,0,Global
-13.074619,32.092243,0,Global
-12.309064,24.047705,0,Global
-11.728728,28.653281,0,Global
-7.64044,23.954502,0,Global
-8.845686,29.238057,0,Global
-6.95421,24.780264,0,Global
-12.260148,27.474413,0,Global
-13.63292,30.309538,0,Global
-12.329918,24.310072,0,Global
-14.509187,26.28237,0,Global
-7.939595,23.864911,0,Global
-14.421796,27.018397,0,Global
-14.696773,28.524891,0,Global
-9.460634,26.590271,0,Global
-7.128002,29.3664,0,Global
-13.569161,31.417702,0,Global
-13.631389,27.203919,0,Global
-11.69144,28.042476,0,Global
-8.493416,30.30446,0,Global
-8.493312,31.213047,0,Global
-10.53422,25.405952,0,Global
-8.284645,24.150835,0,Global
-7.249178,30.633743,0,Global
-12.015631,29.603418,0,Global
-12.518998,32.331515,0,Global
-10.037167,26.833012,0,Global
-9.268938,29.771401,0,Global
-14.232109,26.417071,0,Global
-14.619214,31.043433,0,Global
-13.831268,31.883678,0,Global
-14.001257,24.298911,0,Global
-9.620264,30.219118,0,Global
-11.419646,28.294565,0,Global
-12.407375,32.310065,0,Global
-13.037562,28.263129,0,Global
-10.664898,28.583413,0,Global
-8.742178,23.916941,0,Global
-13.509481,25.886242,0,Global
-10.244467,30.36216,0,Global
-13.443379,29.192052,0,Global
-11.348581,26.745333,0,Global
-10.508888,31.736537,0,Global
-9.499649,31.590841,0,Global
-6.611693,27.051209,0,Global
-10.446245,28.215487,0,Global
-9.014801,25.205423,0,Global
-10.437504,30.720623,0,Global
-7.719841,24.5519,0,Global
-7.689841,27.872579,0,Global
-12.209817,30.32086,0,Global
-12.832438,31.970861,0,Global
-12.553617,30.493611,0,Global
-11.70268,27.862984,0,Global
-14.072526,28.588521,0,Global
-7.570694,26.349126,0,Global
-13.611541,29.966639,0,Global
-13.624892,32.065433,0,Global
-13.002142,27.796491,0,Global
-12.31941,31.930852,0,Global
-12.212559,30.031481,0,Global
-9.136188,26.263653,0,Global
-10.420772,29.751114,0,Global
-11.777261,26.988866,0,Global
-14.10791,29.838674,0,Global
-6.764274,30.662035,0,Global
-13.050881,30.010315,0,Global
-12.632904,26.263518,0,Global
-10.112312,24.059976,0,Global
-13.166374,24.206202,0,Global
-13.829787,25.001683,0,Global
-12.171682,29.455248,0,Global
-13.13401,28.737584,0,Global
-14.493004,28.045421,0,Global
-12.411621,24.152267,0,Global
-11.574579,28.307751,0,Global
-13.719561,29.663197,0,Global
-13.175635,24.900385,0,Global
-9.031618,25.453515,0,Global
-11.87398,27.605279,0,Global
-13.86708,25.346126,0,Global
-9.59007,32.315933,0,Global
-11.509125,24.854205,0,Global
-10.245761,26.341829,0,Global
-10.842651,29.178328,0,Global
-8.237387,23.92268,0,Global
-7.508995,30.793318,0,Global
-11.788081,31.619704,0,Global
-14.38544,30.899396,0,Global
-6.407077,30.540667,0,Global
-6.68269,26.475724,0,Global
-7.186351,24.70702,0,Global
-13.158122,29.450406,0,Global
-11.974979,30.240594,0,Global
-10.504071,27.771317,0,Global
-6.426647,28.016037,0,Global
-8.181881,31.787209,0,Global
-11.893843,26.96972,0,Global
-9.434474,24.849666,0,Global
-9.70149,25.814757,0,Global
-14.048142,28.851284,0,Global
-6.885206,28.685092,0,Global
-12.117726,29.225567,0,Global
-9.030419,30.021162,0,Global
-14.170136,25.27046,0,Global
-7.868676,31.774712,0,Global
-11.360969,27.219383,0,Global
-10.661645,29.660196,0,Global
-8.956329,30.252862,0,Global
-7.967509,31.674186,0,Global
-7.008593,28.136038,0,Global
-7.106419,27.236148,0,Global
-10.214546,30.698055,0,Global
-10.073224,28.711333,0,Global
-10.11741,29.947349,0,Global
-14.563148,30.439595,0,Global
-13.671692,25.105359,0,Global
-9.55903,28.073982,0,Global
-9.180938,29.094144,0,Global
-13.529371,25.673898,0,Global
-12.597337,24.799966,0,Global
-12.884569,28.906658,0,Global
-14.5612,29.626978,0,Global
-9.29,25.438452,0,Global
-9.095419,32.152672,0,Global
-10.24116,25.477913,0,Global
-12.24759,31.715236,0,Global
-7.467911,29.631603,0,Global
-11.146773,29.480007,0,Global
-6.960319,32.158819,0,Global
-9.103385,28.25193,0,Global
-8.352892,27.284238,0,Global
-9.058507,25.006773,0,Global
-9.5155,24.920595,0,Global
-9.548692,28.809047,0,Global
-9.120864,27.743111,0,Global
-7.345115,24.359902,0,Global
-9.246785,23.970263,0,Global
-10.008276,27.936969,0,Global
-10.626035,26.731124,0,Global
-14.321038,27.759738,0,Global
-12.565669,26.391879,0,Global
-12.474061,25.604166,0,Global
-12.250909,26.901436,0,Global
-13.583403,29.617191,0,Global
-11.93357,25.443304,0,Global
-12.573179,25.152217,0,Global
-9.714705,26.814197,0,Global
-10.742386,31.996274,0,Global
-6.955117,23.9229,0,Global
-8.020844,26.698765,0,Global
-13.20807,26.465936,0,Global
-14.421708,25.986205,0,Global
-7.614044,24.215476,0,Global
-7.387649,28.825564,0,Global
-6.682842,25.005433,0,Global
-14.285545,24.126729,0,Global
-8.198866,25.106967,0,Global
-11.464805,25.018089,0,Global
-12.171167,24.974097,0,Global
-7.315829,26.053354,0,Global
-9.948057,29.187839,0,Global
-12.949745,28.46435,0,Global
-12.785796,29.729925,0,Global
-9.950987,28.859347,0,Global
-13.947621,30.087321,0,Global
-9.437699,32.064649,0,Global
-7.590181,28.554916,0,Global
-9.352519,31.901277,0,Global
-10.604508,29.938423,0,Global
-10.317448,27.750002,0,Global
-12.334691,24.582906,0,Global
-9.160394,26.504554,0,Global
-11.310209,25.945077,0,Global
-10.370932,26.831674,0,Global
-14.735278,24.36102,0,Global
-6.620065,31.771814,0,Global
-6.562289,24.838584,0,Global
-12.74753,31.143935,0,Global
-8.531226,31.34021,0,Global
-6.744188,24.215019,0,Global
-11.978282,25.781833,0,Global
-12.012486,24.841608,0,Global
-11.739507,27.535746,0,Global
-9.024009,24.729937,0,Global
-14.053949,25.452958,0,Global
-6.688921,24.323323,0,Global
-13.664227,28.61584,0,Global
-8.869928,31.977426,0,Global
-12.816455,31.015844,0,Global
-8.990296,28.10877,0,Global
-12.587186,23.851235,0,Global
-13.225318,23.973957,0,Global
-10.555282,24.428813,0,Global
-10.735714,26.131158,0,Global
-13.061381,30.598041,0,Global
-13.213755,26.155431,0,Global
-9.099566,27.473309,0,Global
-12.026365,32.204914,0,Global
-8.890418,25.241734,0,Global
-8.668959,31.213634,0,Global
-13.110121,26.103168,0,Global
-11.450838,29.566485,0,Global
-10.82994,29.652964,0,Global
-8.07982,27.144818,0,Global
-6.982877,25.640158,0,Global
-6.530841,31.627395,0,Global
-7.962114,26.423132,0,Global
-12.578621,24.959428,0,Global
-8.996288,31.37734,0,Global
-11.539376,30.482431,0,Global
-10.248375,28.798945,0,Global
-6.850784,27.112129,0,Global
-10.696437,30.992904,0,Global
-10.958091,25.329917,0,Global
-10.637775,24.81955,0,Global
-14.342782,30.469938,0,Global
-9.524474,27.972704,0,Global
-9.923268,30.850494,0,Global
-12.354942,29.460959,0,Global
-7.79467,25.489208,0,Global
-13.209808,27.853394,0,Global
-10.663027,27.658247,0,Global
-12.466439,23.934879,0,Global
-13.648739,25.814004,0,Global
-13.218686,29.276601,0,Global
-10.563159,27.660822,0,Global
-13.38981,27.578904,0,Global
-8.784654,31.376578,0,Global
-13.675126,32.301703,0,Global
-14.695136,26.254396,0,Global
-7.007562,23.998758,0,Global
-10.174404,26.702476,0,Global
-6.458602,32.308179,0,Global
-12.878745,29.562078,0,Global
-11.294498,24.875241,0,Global
-11.189412,29.292473,0,Global
-10.09937,30.623549,0,Global
-8.472429,29.225095,0,Global
-12.123885,25.571434,0,Global
-12.083382,27.147774,0,Global
-10.806101,25.297213,0,Global
-12.431462,24.316024,0,Global
-7.85714,24.478471,0,Global
-11.587184,30.125164,0,Global
-11.563325,30.373876,0,Global
-12.596589,31.856597,0,Global
-13.860367,24.041874,0,Global
-6.908209,24.587549,0,Global
-12.286997,24.924067,0,Global
-6.446339,24.983913,0,Global
-14.163198,27.139096,0,Global
-10.280173,26.256975,0,Global
-9.456311,28.895353,0,Global
-9.615748,30.508591,0,Global
-10.705267,28.20446,0,Global
-9.750284,29.372313,0,Global
-11.815046,28.232882,0,Global
-11.103657,30.967414,0,Global
-10.050355,31.050491,0,Global
-8.047031,25.837272,0,Global
-6.540105,26.697192,0,Global
-14.583184,29.015021,0,Global
-11.807313,28.860454,0,Global
-12.992204,27.664793,0,Global
-8.368786,24.500895,0,Global
-11.665763,23.964537,0,Global
-10.482328,28.13271,0,Global
-14.673203,25.784624,0,Global
-9.136218,24.320692,0,Global
-14.831028,30.206185,0,Global
-9.86425,24.762807,0,Global
-6.493437,30.419307,0,Global
-9.651999,24.171414,0,Global
-6.411076,30.307558,0,Global
-14.472012,31.999181,0,Global
-9.631069,28.633483,0,Global
-10.421504,31.974983,0,Global
-6.432251,26.509892,0,Global
-10.190122,25.790991,0,Global
-11.995416,32.020021,0,Global
-8.838673,28.099232,0,Global
-13.716484,27.161225,0,Global
-10.282828,29.796149,0,Global
-7.373747,28.993014,0,Global
-8.336432,26.984579,0,Global
-8.632263,30.04845,0,Global
-14.299491,32.173738,0,Global
-7.890662,25.208579,0,Global
-14.452759,29.786864,0,Global
-12.226986,27.886069,0,Global
-8.411039,25.677492,0,Global
-10.846784,32.034815,0,Global
-7.448498,28.043954,0,Global
-8.024732,25.537109,0,Global
-14.211823,24.661163,0,Global
-7.122405,26.63348,0,Global
-12.562996,26.584375,0,Global
-7.132727,23.986391,0,Global
-7.147012,31.744471,0,Global
-12.795294,26.371944,0,Global
-10.331977,30.558228,0,Global
-13.950667,26.156667,0,Global
-12.43622,25.149314,0,Global
-10.829376,27.1403,0,Global
-12.513978,24.029606,0,Global
-11.704821,30.957281,0,Global
-14.508539,25.48876,0,Global
-14.783996,29.666517,0,Global
-12.174921,30.974296,0,Global
-9.76508,29.589297,0,Global
-10.735157,30.601084,0,Global
-8.242323,27.582621,0,Global
-7.404731,26.954339,0,Global
-9.819321,24.16024,0,Global
-7.868158,24.910124,0,Global
-13.61057,26.607588,0,Global
-9.69132,31.59244,0,Global
-12.811286,23.859601,0,Global
-12.939117,26.041523,0,Global
-14.468515,31.612672,0,Global
-13.383374,26.318812,0,Global
-9.315427,31.395519,0,Global
-8.221894,30.355518,0,Global
-13.419069,29.794857,0,Global
-8.018444,26.091155,0,Global
-8.985405,25.330412,0,Global
-12.271026,28.073349,0,Global
-10.804237,31.54887,0,Global
-10.558708,29.744038,0,Global
-10.423843,26.019095,0,Global
-9.400743,25.299021,0,Global
-7.668284,28.220755,0,Global
-6.91619,31.835565,0,Global
-14.808708,25.62887,0,Global
-8.18299,27.378226,0,Global
-6.414516,25.19443,0,Global
-8.210758,30.13524,0,Global
-13.690897,23.856577,0,Global
-9.881918,26.912902,0,Global
-7.570317,28.691445,0,Global
-11.003022,31.289965,0,Global
-13.65602,24.157422,0,Global
-7.284588,29.513296,0,Global
-9.933849,28.711324,0,Global
-7.007629,24.417943,0,Global
-13.474561,27.082383,0,Global
-11.026491,24.931351,0,Global
-10.638126,27.099681,0,Global
-11.61392,31.375723,0,Global
-12.715916,30.986637,0,Global
-8.782686,24.384583,0,Global
-10.109741,26.038998,0,Global
-7.299459,32.069013,0,Global
-13.15529,31.648342,0,Global
-6.973238,27.329389,0,Global
-7.114807,25.34589,0,Global
-9.532786,27.385592,0,Global
-13.863494,24.596109,0,Global
-7.015447,28.574026,0,Global
-13.412232,28.93529,0,Global
-12.392268,27.51046,0,Global
-6.483519,31.811744,0,Global
-14.236146,30.989644,0,Global
-13.695234,27.501261,0,Global
-13.870798,29.297688,0,Global
-11.839497,31.774222,0,Global
-9.238918,26.346252,0,Global
-13.216245,25.641269,0,Global
-13.387528,25.7763,0,Global
-13.954773,31.643017,0,Global
-7.216509,31.598238,0,Global
-7.582903,24.492552,0,Global
-13.995955,30.264962,0,Global
-12.025165,25.118654,0,Global
-14.307145,27.934103,0,Global
-9.044272,26.8797,0,Global
-13.694977,28.153814,0,Global
-14.567576,29.864405,0,Global
-9.940489,27.33005,0,Global
-10.748491,27.910708,0,Global
-6.989846,24.088172,0,Global
-11.529809,26.523866,0,Global
-8.244122,27.842386,0,Global
-11.290932,24.15055,0,Global
-7.750049,30.933857,0,Global
-8.464483,25.499741,0,Global
-13.778456,24.41372,0,Global
-8.342964,26.67171,0,Global
-14.141298,32.153398,0,Global
-13.906316,29.619462,0,Global
-8.369594,29.105968,0,Global
-11.057425,27.644287,0,Global
-12.73244,28.420968,0,Global
-7.822219,28.915078,0,Global
-12.12373,25.18675,0,Global
-8.965441,24.256535,0,Global
-11.744754,30.35369,0,Global
-11.310229,26.531877,0,Global
-8.139568,24.491232,0,Global
-11.859271,24.03856,0,Global
-11.45128,26.889918,0,Global
-12.362933,28.293066,0,Global
-9.480027,26.363365,0,Global
-14.365672,31.272805,0,Global
-10.670701,31.270346,0,Global
-10.225673,27.975959,0,Global
-12.247035,26.70206,0,Global
-12.092423,28.002558,0,Global
-9.078739,25.554414,0,Global
-10.713979,26.001625,0,Global
-9.944422,28.979,0,Global
-6.565793,32.162553,0,Global
-10.272504,25.20154,0,Global
-14.852675,28.322202,0,Global
-12.139141,31.266957,0,Global
-12.950403,29.9549,0,Global
-12.841943,27.33588,0,Global
-11.310249,32.244742,0,Global
-6.855983,27.769173,0,Global
-14.272016,31.519578,0,Global
-13.465849,30.046577,0,Global
-11.378256,25.360349,0,Global
-13.629097,28.745704,0,Global
-9.272693,27.176859,0,Global
-11.34064,24.708151,0,Global
-14.441653,24.653348,0,Global
-10.521967,27.091252,0,Global
-10.30789,26.643434,0,Global
-10.607831,24.590255,0,Global
-10.643777,26.276023,0,Global
-10.54105,24.107382,0,Global
-13.087932,29.038276,0,Global
-12.122908,27.486509,0,Global
-12.751918,29.498946,0,Global
-9.588173,28.477571,0,Global
-7.914798,24.665894,0,Global
-11.855063,27.07827,0,Global
-13.230809,27.023013,0,Global
-10.30624,25.087726,0,Global
-13.378225,25.983351,0,Global
-7.057027,31.652673,0,Global
-8.588913,25.448978,0,Global
-13.602211,24.544287,0,Global
-9.81216,32.224934,0,Global
-9.774862,28.275385,0,Global
-14.322586,25.51923,0,Global
-11.267547,31.765309,0,Global
-8.271138,26.147481,0,Global
-7.315269,31.569059,0,Global
-8.193765,29.015623,0,Global
-9.607582,25.580853,0,Global
-6.650065,31.546858,0,Global
-6.436822,25.563477,0,Global
-8.701733,29.404176,0,Global
-13.222056,31.587804,0,Global
-7.272031,29.84944,0,Global
-7.785355,30.11665,0,Global
-11.364677,28.785679,0,Global
-10.390963,28.320508,0,Global
-10.145915,25.437445,0,Global
-7.960849,24.375194,0,Global
-14.68819,31.895203,0,Global
-9.364772,30.734554,0,Global
-7.917554,25.555222,0,Global
-8.424381,28.288936,0,Global
-12.49515,25.402658,0,Global
-9.521761,25.544096,0,Global
-7.658432,26.105977,0,Global
-11.256599,28.059011,0,Global
-10.823552,30.984853,0,Global
-8.386169,26.812279,0,Global
-14.500701,30.822478,0,Global
-7.758942,26.76849,0,Global
-13.382333,29.277194,0,Global
-13.787608,30.726724,0,Global
-11.450362,29.259251,0,Global
-6.632636,25.536931,0,Global
-7.653837,27.969915,0,Global
-7.573779,29.59927,0,Global
-13.464549,23.89015,0,Global
-13.840981,31.473151,0,Global
-11.62551,25.981412,0,Global
-9.730119,30.06853,0,Global
-9.685434,31.749515,0,Global
-9.406034,31.6447,0,Global
-13.483884,24.180297,0,Global
-10.212561,25.586052,0,Global
-12.159716,24.837678,0,Global
-11.607511,28.114907,0,Global
-11.048105,32.20782,0,Global
-12.238668,26.158424,0,Global
-10.338437,25.609015,0,Global
-8.758596,24.156336,0,Global
-9.610036,31.226792,0,Global
-10.051326,26.130556,0,Global
-10.542264,27.45384,0,Global
-13.884558,28.227959,0,Global
-11.573547,25.031188,0,Global
-10.950908,26.212563,0,Global
-8.202767,28.579306,0,Global
-7.809909,28.096361,0,Global
-13.016331,27.903766,0,Global
-8.176563,30.486091,0,Global
-13.082905,24.490495,0,Global
-12.193167,24.331888,0,Global
-14.14546,25.445827,0,Global
-9.686798,24.326201,0,Global
-9.526557,29.075098,0,Global
-9.950847,29.828444,0,Global
-13.172948,25.380746,0,Global
-10.264338,27.892299,0,Global
-9.26035,26.594035,0,Global
-11.089711,29.374471,0,Global
-12.833301,31.840813,0,Global
-12.894062,26.686759,0,Global
-10.94202,26.659011,0,Global
-9.618398,28.143523,0,Global
-6.953633,28.923977,0,Global
-8.096807,27.48302,0,Global
-10.293626,32.147045,0,Global
-13.463859,24.701516,0,Global
-9.439613,29.163685,0,Global
-9.314153,28.158382,0,Global
-6.810932,29.444626,0,Global
-11.727396,24.383145,0,Global
-11.884588,26.330657,0,Global
-13.309246,27.665855,0,Global
-7.92814,24.810988,0,Global
-6.9166,30.766403,0,Global
-10.225678,26.027103,0,Global
-13.404401,25.226703,0,Global
-14.861114,25.846933,0,Global
-14.068726,24.713102,0,Global
-6.717864,28.067977,0,Global
-14.465194,29.463839,0,Global
-8.027058,29.358054,0,Global
-6.489606,24.333536,0,Global
-10.014044,30.902134,0,Global
-12.185421,24.581372,0,Global
-7.867858,24.585453,0,Global
-14.840384,24.418488,0,Global
-14.335909,24.825658,0,Global
-14.242229,24.301491,0,Global
-12.678479,24.927773,0,Global
-12.666081,26.83262,0,Global
-7.625718,25.916428,0,Global
-12.686545,31.894965,0,Global
-13.869958,27.653952,0,Global
-7.859757,27.579009,0,Global
-13.958046,31.957845,0,Global
-12.648113,28.052782,0,Global
-11.830496,31.236161,0,Global
-7.314199,27.169413,0,Global
-14.015178,26.091388,0,Global
-10.414522,31.62227,0,Global
-11.733909,29.357834,0,Global
-12.599149,25.404227,0,Global
-10.815169,29.009309,0,Global
-7.842999,29.04407,0,Global
-6.405194,26.206976,0,Global
-9.973964,27.503384,0,Global
-13.966174,31.08773,0,Global
-13.277393,29.440865,0,Global
-11.979844,28.37015,0,Global
-10.620604,25.048924,0,Global
-11.390946,25.243511,0,Global
-8.87951,32.098073,0,Global
-13.737158,27.659279,0,Global
-11.904773,25.588991,0,Global
-10.745875,25.601329,0,Global
-12.891147,27.175389,0,Global
-8.85355,30.064761,0,Global
-12.693937,26.9882,0,Global
-12.855055,30.003616,0,Global
-11.724827,24.740504,0,Global
-13.249321,25.982769,0,Global
-10.532967,28.651481,0,Global
-7.355129,31.372976,0,Global
-7.542163,31.393678,0,Global
-14.291066,31.937528,0,Global
-6.362025,26.783536,0,Global
-11.709309,31.343492,0,Global
-11.577602,31.214633,0,Global
-9.198364,26.668234,0,Global
-7.868292,27.277051,0,Global
-10.009353,30.338982,0,Global
-14.244571,31.844702,0,Global
-9.030023,27.742728,0,Global
-7.959469,31.433784,0,Global
-13.624318,24.718649,0,Global
-14.033678,24.438846,0,Global
-13.319481,30.091253,0,Global
-10.328122,26.11164,0,Global
-10.619428,28.094087,0,Global
-7.109057,24.373923,0,Global
-10.22597,24.69102,0,Global
-10.58529,30.335372,0,Global
-12.664597,30.075686,0,Global
-9.091326,30.242248,0,Global
-7.022073,24.982526,0,Global
-13.036601,26.443834,0,Global
-7.838536,27.156588,0,Global
-7.396631,25.037287,0,Global
-12.37557,31.671738,0,Global
-8.710169,27.779268,0,Global
-14.498354,25.791479,0,Global
-7.993472,28.849504,0,Global
-10.959875,27.613034,0,Global
-6.647575,24.702863,0,Global
-8.90168,26.796483,0,Global
-13.29921,29.0135,0,Global
-12.333118,25.069577,0,Global
-8.334929,28.726457,0,Global
-9.491814,30.170539,0,Global
-8.471012,24.225723,0,Global
-9.887289,25.228444,0,Global
-12.737584,25.612438,0,Global
-13.221205,29.937118,0,Global
-9.592943,24.345299,0,Global
-12.892662,28.292629,0,Global
-9.323065,32.159942,0,Global
-13.772182,29.191484,0,Global
-8.489568,27.950999,0,Global
-11.369009,26.234921,0,Global
-10.359798,31.516146,0,Global
-14.659318,28.377885,0,Global
-9.261671,24.677795,0,Global
-12.305164,27.726115,0,Global
-13.80614,31.662664,0,Global
-10.680625,27.51073,0,Global
-12.854776,26.592881,0,Global
